anime_id,title,title_english,title_japanese,title_synonyms,image_url,status,source,episodes,status,airing,release_date,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,premiered,broadcast,producer,licensor,studio,genre,duration_min,release_year,runtime
2615,Otome wa Boku ni Koishiteru Special,Otoboku: Maidens are Falling for Me! Special,乙女はお姉さま[ボク]に恋してる,"Otome wa Onee-sama ni Koi Shiteru, The Maiden Is Falling In Love With The Elder Sister, Otoboku, Ookina Shounen Shoujo no Sekai Meisaku no Mori: Tsunderella",https://myanimelist.net/images/anime/4/22360.jpg,Special,Visual novel,1,Finished Airing,False,"Apr 21, 2007","{'from': '2007-04-21', 'to': '2007-04-21'}",24 min.,PG-13 - Teens 13 or older,0.7048319327731093,5680,4718.0,0.2541646505840879,10004,5,,,unknown,media blasters,feel.,comedy|romance|school,24.0,2007.0,24.0
8857,Nichijou: Nichijou no 0-wa,My Ordinary Life Episode 0,日常の０話,"Nichijou Episode 0, Nichijou OVA, Everyday",https://myanimelist.net/images/anime/6/25521.jpg,OVA,Manga,1,Finished Airing,False,"Mar 12, 2011","{'from': '2011-03-12', 'to': '2011-03-12'}",22 min.,PG-13 - Teens 13 or older,0.7773109243697479,26771,2034.0,0.10949056473353148,47462,27,,,animation do,funimation,kyoto animation,comedy|school|slice of life,22.0,2011.0,22.0
36032,Air Soushuuhen,Air: Memories,AIR 総集編,"Air Episode 13, Air Recap, Air Memories",https://myanimelist.net/images/anime/12/87100.jpg,Special,Visual novel,1,Finished Airing,False,"Apr 1, 2005","{'from': '2005-04-01', 'to': '2005-04-01'}",22 min.,G - All Ages,0.6764705882352942,997,5832.0,0.4034008432985415,3164,2,,,unknown,adv films,kyoto animation,supernatural|drama|romance,22.0,2005.0,22.0
33032,Drifters: Special Edition,,DRIFTERS Special edition,Drifters OVA,https://myanimelist.net/images/anime/13/80265.jpg,OVA,Manga,1,Finished Airing,False,"Jun 6, 2016","{'from': '2016-06-06', 'to': '2016-06-06'}",41 min.,R - 17+ (violence & profanity),0.8235294117647058,9535,810.0,0.19029515448952788,18727,18,,,nbcuniversal entertainment japan,unknown,hoods drifters studio,action|adventure|comedy|fantasy|historical|samurai|seinen,41.0,2016.0,41.0
20951,DPR Special Movie,,DPRスペシャルムービー,Dual-frequency Precipitation Radar Special Movie,https://myanimelist.net/images/anime/13/56803.jpg,Special,Original,1,Finished Airing,False,"Oct 17, 2013","{'from': '2013-10-17', 'to': '2013-10-17'}",6 min.,G - All Ages,0.5724789915966387,444,8450.0,0.5955623142323909,833,1,,,unknown,unknown,white fox,slice of life|space,6.0,2013.0,6.0
34036,Detective Conan: Episode One - The Great Detective Turned Small,,名探偵コナン エピソードONE 小さくなった名探偵,Meitantei Conan: Episode One - Chiisaku Natta Meitantei,https://myanimelist.net/images/anime/5/81968.jpg,Special,Manga,1,Finished Airing,False,"Dec 9, 2016","{'from': '2016-12-09', 'to': '2016-12-09'}",1 hr. 33 min.,PG-13 - Teens 13 or older,0.8897058823529412,4330,117.0,0.25077763185180063,10341,36,,,ytv,unknown,tms entertainment,adventure|mystery|comedy|police|shounen,93.0,2016.0,93.0
23399,Minami no Shima no Dera-chan,,南の島のデラちゃん,"Tamako Market, Tamako Love Story",https://myanimelist.net/images/anime/6/60437.jpg,Movie,Original,1,Finished Airing,False,"Apr 26, 2014","{'from': '2014-04-26', 'to': '2014-04-26'}",5 min.,PG-13 - Teens 13 or older,0.6838235294117647,4308,5568.0,0.24517868251883596,10910,4,,,unknown,unknown,kyoto animation,comedy|slice of life,5.0,2014.0,5.0
5529,Pokemon: Odoru Pokemon Himitsu Kichi,Pokemon Gotta Dance,おどるポケモンひみつ基地,Pocket Monsters: Odoru Pokemon Himitsu Kichi,https://myanimelist.net/images/anime/3/64891.jpg,Movie,Game,1,Finished Airing,False,"Jul 19, 2003","{'from': '2003-07-19', 'to': '2003-07-19'}",24 min.,PG - Children,0.6974789915966386,3371,5030.0,0.28824220640077414,7422,4,,,unknown,4kids entertainment|miramax films,olm,comedy|fantasy|kids,24.0,2003.0,24.0
2835,Patalliro!,,パタリロ！,"Boku Pataliro!, Boku, Patariro, I Pataliro!, Patarillo",https://myanimelist.net/images/anime/2/56443.jpg,TV,Manga,49,Finished Airing,False,"Apr 9, 1982","{'from': '1982-04-09', 'to': '1983-05-13'}",24 min. per ep.,PG - Children,0.7983193277310924,507,1356.0,0.3919955761387986,3422,47,Spring 1982,Thursdays at 19:00 (JST),unknown,unknown,toei animation,adventure|comedy|romance|shoujo|shounen ai,24.0,1982.0,1176.0
19647,Hajime no Ippo: Rising,Hajime No Ippo: The Fighting!,はじめの一歩 Rising,"Fighting Spirit: Rising, Hajime no Ippo 3",https://myanimelist.net/images/anime/6/56147.jpg,TV,Manga,25,Finished Airing,False,"Oct 6, 2013","{'from': '2013-10-06', 'to': '2014-03-29'}",22 min. per ep.,PG-13 - Teens 13 or older,0.9096638655462185,59310,55.0,0.058339669592866523,102952,650,Fall 2013,Sundays at 01:35 (JST),vap|kodansha|nippon television network,unknown,madhouse|mappa,comedy|sports|drama|shounen,22.0,2013.0,550.0
3901,Baccano! Specials,,バッカーノ!,Baccano! OVA,https://myanimelist.net/images/anime/7/9129.jpg,Special,Light novel,3,Finished Airing,False,"Feb 27, 2008","{'from': '2008-02-27', 'to': '2008-05-28'}",29 min. per ep.,R - 17+ (violence & profanity),0.865546218487395,77553,274.0,0.04956107002142807,119734,281,,,aniplex,funimation|aniplex of america,brain&#039;s base,action|mystery|comedy|historical|supernatural,29.0,2008.0,87.0
3245,Kindaichi Shounen no Jikenbo Specials,Kindaichi Case Files Special,金田一少年の事件簿SP,"Kindaichi Shounen no Jikenbo: Kyuuketsuki Densetsu Satsujin Jiken, Kindaichi Case Files: The Case of the Vampire Legend Murder, Operaza Kan Saigo no Satsujin, The Third Opera House Murders",https://myanimelist.net/images/anime/7/25371.jpg,Special,Manga,2,Finished Airing,False,"Nov 12, 2007","{'from': '2007-11-12', 'to': '2007-11-19'}",48 min. per ep.,PG-13 - Teens 13 or older,0.773109243697479,549,2189.0,0.5135826363447847,1512,4,,,dentsu|magic bus|ytv,unknown,toei animation,mystery|shounen,48.0,2007.0,96.0
12769,Yumemakura Baku Twilight Gekijou,,夢枕 獏 とわいらいと劇場,"Twilight Gekijou, Baku Yumemakura&#039;s Twilight Theatre",https://myanimelist.net/images/anime/6/35855.jpg,OVA,Novel,4,Finished Airing,False,"May 21, 1991","{'from': '1991-05-21', 'to': '1991-11-21'}",15 min. per ep.,R+ - Mild Nudity,0.5882352941176471,75,8204.0,0.6576346167139006,509,0,,,dynamic planning,unknown,studio pierrot|d.a.s.t.,horror|psychological,15.0,1991.0,60.0
3455,To LOVE-Ru,To LOVE Ru,To LOVEる -とらぶる-,"To Love You, ToLoveRu, ToLoveRu Trouble, To-Rabu-Ru, ToRaBuRu",https://myanimelist.net/images/anime/13/22544.jpg,TV,Manga,26,Finished Airing,False,"Apr 4, 2008","{'from': '2008-04-04', 'to': '2008-09-26'}",24 min. per ep.,R+ - Mild Nudity,0.7626050420168067,167818,2594.0,0.012787723785166238,321456,3042,Spring 2008,Unknown,geneon universal entertainment|tbs|shueisha,sentai filmworks,xebec,sci-fi|harem|comedy|romance|ecchi|school|shounen,24.0,2008.0,624.0
27991,K: Return of Kings,K: Return of Kings,K RETURN OF KINGS,"K-Project Sequel, K 2nd Season",https://myanimelist.net/images/anime/6/76198.jpg,TV,Original,13,Finished Airing,False,"Oct 3, 2015","{'from': '2015-10-03', 'to': '2015-12-26'}",24 min. per ep.,PG-13 - Teens 13 or older,0.8172268907563025,76763,927.0,0.03290246768507638,169410,940,Fall 2015,Saturdays at 01:55 (JST),starchild records|mainichi broadcasting system|studio tulip|glovision,viz media,gohands,action|super power|supernatural,24.0,2015.0,312.0
31675,Haikyuu!! Quest Picture Drama,,ハイキュークエスト,"Haikyuu!! Quest Drama DVD, Haikyu Quest Picture Drama",https://myanimelist.net/images/anime/10/76345.jpg,OVA,Manga,3,Finished Airing,False,"Sep 25, 2014","{'from': '2014-09-25', 'to': '2014-09-25'}",4 min. per ep.,PG-13 - Teens 13 or older,0.6932773109243697,1455,5207.0,0.3248081841432225,5506,14,,,bandai namco entertainment,unknown,production i.g,comedy|fantasy|game|shounen,4.0,2014.0,12.0
579,Battle Programmer Shirase,,バトルプログラマーシラセ,BPS,https://myanimelist.net/images/anime/12/2867.jpg,TV,Original,15,Finished Airing,False,"Oct 4, 2003","{'from': '2003-10-04', 'to': '2004-01-04'}",12 min. per ep.,PG-13 - Teens 13 or older,0.7373949579831932,12640,3485.0,0.16064145987419645,25506,91,Fall 2003,Unknown,unknown,unknown,aic,comedy|ecchi|sci-fi,12.0,2003.0,180.0
23037,Bakumatsu Rock,Samurai Jam -Bakumatsu Rock-,幕末Rock,,https://myanimelist.net/images/anime/11/62557.jpg,TV,Game,12,Finished Airing,False,"Jul 2, 2014","{'from': '2014-07-02', 'to': '2014-09-17'}",23 min. per ep.,PG-13 - Teens 13 or older,0.6460084033613446,7070,6921.0,0.17681620239164994,21568,41,Summer 2014,Unknown,nihon ad systems|marvelous aql|nbcuniversal entertainment japan,sentai filmworks,studio deen,action|music|comedy|historical|shoujo,23.0,2014.0,276.0
22669,Gohan Kaijuu Pap,,ごはんかいじゅうパップ,Rice Monster Pap,https://myanimelist.net/images/anime/13/59289.jpg,TV,Original,0,Currently Airing,True,"Apr 25, 2011","{'from': '2011-04-25', 'to': None}",30 sec.,G - All Ages,0.38760504201680673,13,10245.0,0.818690813575724,157,0,Spring 2011,Not scheduled once per week,unknown,unknown,dle,action|comedy|kids,0.5,2011.0,0.0
30413,Yowamushi Pedal Movie,,劇場版 弱虫ペダル,Gekijouban Yowamushi Pedal,https://myanimelist.net/images/anime/10/74402.jpg,Movie,Manga,1,Finished Airing,False,"Aug 28, 2015","{'from': '2015-08-28', 'to': '2015-08-28'}",1 hr. 29 min.,PG-13 - Teens 13 or older,0.8119747899159664,7465,1052.0,0.20757586230732009,15667,23,,,tv tokyo|medianet|toho animation|akita shoten,discotek media,tms entertainment,comedy|drama|shounen|sports,89.0,2015.0,89.0
1869,Nana Recaps,,ナナ Specials,"Nana Episode 11.5, Episode 21.5, and Episode 36.5, Nana Specials",https://myanimelist.net/images/anime/13/4221.jpg,Special,Manga,3,Finished Airing,False,"Jun 21, 2006","{'from': '2006-06-21', 'to': '2007-01-10'}",23 min. per ep.,R - 17+ (violence & profanity),0.7436974789915967,6550,3274.0,0.22810534319485726,13057,28,,,vap|nippon television network,viz media,madhouse,comedy|drama|music|romance|shoujo|slice of life,23.0,2006.0,69.0
30754,Tamagotchi! x Taka no Tsume: Tamagotchi de Seikai Seifuku,,たまごっち!×鷹の爪 たまごっちで世界征服,"Eagle Talon, The Frogman Show, Himitsukessha",https://myanimelist.net/images/anime/4/87626.jpg,OVA,Original,1,Finished Airing,False,"Sep 3, 2012","{'from': '2012-09-03', 'to': '2012-09-03'}",7 min.,G - All Ages,0.6102941176470588,16,12357.0,0.8820764498513859,111,0,,,unknown,unknown,dle,comedy|parody,7.0,2012.0,7.0
4000,Canary wa Kago no Naka,Cage,カナリヤは籠の中,Kanariya wa Kago no Naka,https://myanimelist.net/images/anime/2/7380.jpg,OVA,Manga,2,Finished Airing,False,"Oct 25, 2003","{'from': '2003-10-25', 'to': '2004-01-25'}",30 min. per ep.,Rx - Hentai,0.648109243697479,550,,0.5195963226653764,1453,2,,,milky animation label,unknown,studio jam,hentai,30.0,2003.0,60.0
16528,Hal,Hal,ハル,Haru,https://myanimelist.net/images/anime/6/46549.jpg,Movie,Original,1,Finished Airing,False,"Jun 8, 2013","{'from': '2013-06-08', 'to': '2013-06-08'}",1 hr.,PG-13 - Teens 13 or older,0.8035714285714286,37631,1217.0,0.07866178198659017,72313,265,,,production i.g|shochiku|pony canyon,funimation,wit studio,sci-fi|drama|romance|shoujo,60.0,2013.0,60.0
344,Futatsu no Spica,Twin Spica,ふたつのスピカ,,https://myanimelist.net/images/anime/12/73986.jpg,TV,Manga,20,Finished Airing,False,"Nov 1, 2003","{'from': '2003-11-01', 'to': '2004-03-27'}",25 min. per ep.,PG-13 - Teens 13 or older,0.782563025210084,2713,1805.0,0.2953618580217045,6948,53,Fall 2003,Saturdays at 09:00 (JST),nhk,unknown,group tac,sci-fi|supernatural|drama|school,25.0,2003.0,500.0
23,Ring ni Kakero 1,,リングにかけろ１,Put it all in the Ring,https://myanimelist.net/images/anime/5/53487.jpg,TV,Manga,12,Finished Airing,False,"Oct 6, 2004","{'from': '2004-10-06', 'to': '2004-12-15'}",25 min. per ep.,PG - Children,0.6922268907563025,763,5263.0,0.4275247114121794,2731,15,Fall 2004,Unknown,unknown,unknown,toei animation,action|shounen|sports,25.0,2004.0,300.0
6007,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,,狼と香辛料II 狼と琥珀色の憂鬱,"Ookami to Koushinryou 2 OVA Episode 0, Spice and Wolf 2 OVA Episode 0, Spice and Wolf II OVA Episode 0, Spice and Wolf II: The Wolf and the Amber Melancholy",https://myanimelist.net/images/anime/12/13070.jpg,OVA,Light novel,1,Finished Airing,False,"Apr 30, 2009","{'from': '2009-04-30', 'to': '2009-04-30'}",23 min.,PG-13 - Teens 13 or older,0.8350840336134454,58391,621.0,0.058823529411764705,102159,240,,,unknown,funimation,brain&#039;s base|marvy jack,adventure|historical|romance|fantasy,23.0,2009.0,23.0
33196,Shi Wan Ge Leng Xiaohua Di 3rd Season,,十万个冷笑话第3季,One Hundred Thousand Bad Jokes 3,https://myanimelist.net/images/anime/13/79767.jpg,ONA,Web manga,49,Finished Airing,False,"Dec 31, 2015","{'from': '2015-12-31', 'to': '2017-09-27'}",10 min. per ep.,PG-13 - Teens 13 or older,0.7090336134453782,16,12032.0,0.72205709545863,305,0,,,yaoqi,unknown,l²studio,comedy|parody,10.0,2015.0,490.0
3568,Ganbarist! Shun,,ガンバリスト! 駿,"Ganba Fly High, Persistor! Shun, Fly High, Shun the Gymnast, Gambalist! Shun",https://myanimelist.net/images/anime/6/61711.jpg,TV,Manga,30,Finished Airing,False,"Jul 1, 1996","{'from': '1996-07-01', 'to': '1997-03-10'}",26 min. per ep.,PG-13 - Teens 13 or older,0.7720588235294117,668,2226.0,0.4669938480680168,2092,11,Summer 1996,Mondays at 19:00 (JST),yomiuri telecasting,unknown,sunrise,comedy|shounen|sports,26.0,1996.0,780.0
35504,Velvet Underworld: Fragment Person,,VELVET UNDERWORLD Fragment Person,,https://myanimelist.net/images/anime/7/85579.jpg,Music,Original,12,Finished Airing,False,"Jul 18, 2009","{'from': '2009-07-18', 'to': '2010-04-01'}",3 min. per ep.,PG-13 - Teens 13 or older,0.6943277310924371,18,12612.0,0.8468238059030898,135,0,,,unknown,unknown,garden lodge,action|music,3.0,2009.0,36.0
23251,Gugure! Kokkuri-san,GUGURE! KOKKURI-SAN,繰繰れ！コックリさん,GuguKoku,https://myanimelist.net/images/anime/6/65665.jpg,TV,4-koma manga,12,Finished Airing,False,"Oct 6, 2014","{'from': '2014-10-06', 'to': '2014-12-22'}",24 min. per ep.,PG-13 - Teens 13 or older,0.8046218487394958,50526,1196.0,0.05198036911591899,114866,771,Fall 2014,Mondays at 01:05 (JST),tv tokyo|frontier works|media factory|nihon ad systems|sony music communications,sentai filmworks,tms entertainment,comedy|shounen|supernatural,24.0,2014.0,288.0
31376,Flying Witch,Flying Witch,ふらいんぐうぃっち,,https://myanimelist.net/images/anime/6/80039.jpg,TV,Manga,12,Finished Airing,False,"Apr 10, 2016","{'from': '2016-04-10', 'to': '2016-06-26'}",23 min. per ep.,PG-13 - Teens 13 or older,0.7993697478991597,58827,1323.0,0.03946913665583742,145079,817,Spring 2016,Sundays at 02:25 (JST),vap|kodansha|magic capsule|nippon television network|rab aomori broadcasting|nippon television music,sentai filmworks,j.c.staff,slice of life|comedy|supernatural|magic|shounen,23.0,2016.0,276.0
3879,Paris no Isabelle,,巴里のイザベル,"Paris no Isabel, Isabelle of Paris, Isabell de Paris",https://myanimelist.net/images/anime/7/64331.jpg,TV,Original,13,Finished Airing,False,"Apr 19, 1979","{'from': '1979-04-19', 'to': '1979-07-12'}",25 min. per ep.,G - All Ages,0.6533613445378151,60,6698.0,0.7104444598050736,333,0,Spring 1979,Unknown,tv tokyo,unknown,dax production,historical|drama,25.0,1979.0,325.0
31043,Boku dake ga Inai Machi,ERASED,僕だけがいない街,"The Town Where Only I am Missing, BokuMachi",https://myanimelist.net/images/anime/10/77957.jpg,TV,Manga,12,Finished Airing,False,"Jan 8, 2016","{'from': '2016-01-08', 'to': '2016-03-25'}",23 min. per ep.,R - 17+ (violence & profanity),0.8991596638655462,440402,77.0,0.002695790419575586,699351,21248,Winter 2016,Fridays at 00:55 (JST),aniplex|dentsu|kadokawa shoten|fuji tv|dax production|kyoraku industrial holdings|kansai telecasting|lawson,aniplex of america,a-1 pictures,mystery|psychological|seinen|supernatural,23.0,2016.0,276.0
1352,Cyber City Oedo 808,Cyber City,CYBER CITY OEDO 808 (サイバーシティ オーエド ハチマルハチ),,https://myanimelist.net/images/anime/8/58763.jpg,OVA,Original,3,Finished Airing,False,"Jun 21, 1990","{'from': '1990-06-21', 'to': '1991-10-04'}",45 min. per ep.,R - 17+ (violence & profanity),0.7594537815126051,5521,2675.0,0.2328748185525679,12381,108,,,japan home video,central park media,madhouse,action|adventure|police|sci-fi,45.0,1990.0,135.0
33681,Flying Witch Petit Special,,ふらいんぐうぃっち ぷち BD&DVD Vol.1 発売記念編,"Flying Witch Puchi Special, Flying Witch Petit - BD & DVD Vol. 1 Launch Special",https://myanimelist.net/images/anime/12/81005.jpg,Special,Manga,1,Finished Airing,False,"Jun 22, 2016","{'from': '2016-06-22', 'to': '2016-06-22'}",2 min.,PG-13 - Teens 13 or older,0.6313025210084033,1000,7327.0,0.35024538605101263,4533,4,,,vap|magic capsule,sentai filmworks,domerica,comedy|slice of life|supernatural,2.0,2016.0,2.0
36198,"Omiai Aite wa Oshiego, Tsuyoki na, Mondaiji.",,お見合い相手は教え子、強気な、問題児。,"My Marriage Partner is My Student, a Cocky Troublemaker",https://myanimelist.net/images/anime/9/88326.jpg,TV,Digital manga,12,Finished Airing,False,"Oct 2, 2017","{'from': '2017-10-02', 'to': '2017-12-18'}",4 min. per ep.,R+ - Mild Nudity,0.5850840336134454,8271,8247.0,0.14425934886292943,30666,76,Fall 2017,Mondays at 01:00 (JST),studio mausu,unknown,seven,romance|ecchi|school,4.0,2017.0,48.0
12039,What&#039;s Michael? (TV),,ホワッツマイケル?,,https://myanimelist.net/images/anime/6/33927.jpg,TV,Manga,45,Finished Airing,False,"Apr 15, 1988","{'from': '1988-04-15', 'to': '1989-03-28'}",25 min. per ep.,PG - Children,0.7531512605042017,36,12664.0,0.7127255132370222,329,0,Spring 1988,Unknown,studio jack,unknown,daume,comedy,25.0,1988.0,1125.0
15749,Chiisana Ojisan,,ちいさなおじさん,"Mini Oyaji, Little Old Man",https://myanimelist.net/images/anime/13/42733.jpg,TV,Manga,30,Finished Airing,False,"Oct 1, 2012","{'from': '2012-10-01', 'to': '2018-05-10'}",34 sec. per ep.,G - All Ages,0.6218487394957983,106,7515.0,0.6489942628050045,539,1,,Unknown,unknown,unknown,kachidoki studio,slice of life,0.5666666666666667,2012.0,17.0
17389,Kingdom 2nd Season,Kingdom: Season 2,キングダム 第2シリーズ,"Kingdom Hisho Hen, Kingdom: Dai 2 Series",https://myanimelist.net/images/anime/13/53589.jpg,TV,Manga,39,Finished Airing,False,"Jun 8, 2013","{'from': '2013-06-08', 'to': '2014-03-02'}",25 min. per ep.,R - 17+ (violence & profanity),0.8939075630252101,21659,99.0,0.11197898665929355,45807,503,Summer 2013,Sundays at 23:45 (JST),nhk,funimation,studio pierrot,action|military|historical|seinen,25.0,2013.0,975.0
17513,Diabolik Lovers,Diabolik Lovers,DIABOLIK LOVERS,DiaLover,https://myanimelist.net/images/anime/9/51989.jpg,TV,Visual novel,12,Finished Airing,False,"Sep 16, 2013","{'from': '2013-09-16', 'to': '2013-12-09'}",15 min. per ep.,R - 17+ (violence & profanity),0.5997899159663865,80424,7969.0,0.037257206055160016,149832,1354,Fall 2013,Unknown,frontier works|idea factory|showgate,sentai filmworks,zexcs,harem|school|shoujo|vampire,15.0,2013.0,180.0
15109,Cuticle Tantei Inaba,Cuticle Detective Inaba,キューティクル探偵因幡,,https://myanimelist.net/images/anime/10/73934.jpg,TV,Manga,12,Finished Airing,False,"Jan 4, 2013","{'from': '2013-01-04', 'to': '2013-03-22'}",23 min. per ep.,PG-13 - Teens 13 or older,0.7783613445378151,23744,1965.0,0.08730213589548627,64530,331,Winter 2013,Unknown,frontier works|media factory|at-x|showgate|biglobe,sentai filmworks,zexcs,action|mystery|comedy|supernatural|shounen,23.0,2013.0,276.0
24471,Hoozuki no Reitetsu OVA,,鬼灯の冷徹 OAD,"Cool-headed Hoozuki OVA, Hozuki no Reitetsu OVA",https://myanimelist.net/images/anime/8/68677.jpg,OVA,Manga,4,Finished Airing,False,"Feb 23, 2015","{'from': '2015-02-23', 'to': '2017-03-23'}",26 min. per ep.,PG-13 - Teens 13 or older,0.8350840336134454,3996,616.0,0.25451026474044375,9983,15,,,starchild records,unknown,studio deen|wit studio,comedy|demons|fantasy|supernatural,26.0,2015.0,104.0
23587,The iDOLM@STER Cinderella Girls,THE IDOLM@STER CINDERELLA GIRLS,アイドルマスター シンデレラガールズ,The Idolmaster Cinderella Girls,https://myanimelist.net/images/anime/10/70733.jpg,TV,Game,13,Finished Airing,False,"Jan 10, 2015","{'from': '2015-01-10', 'to': '2015-04-11'}",24 min. per ep.,PG-13 - Teens 13 or older,0.7573529411764706,18243,2793.0,0.11121863551531071,46440,390,Winter 2015,Saturdays at 00:00 (JST),aniplex|half h.p studio|nippon columbia|bandai namco games|anime consortium japan|cygames,unknown,a-1 pictures,music|comedy|drama,24.0,2015.0,312.0
879,Simoun,,シムーン,"Shimuun, Simoon",https://myanimelist.net/images/anime/9/29109.jpg,TV,Original,26,Finished Airing,False,"Apr 3, 2006","{'from': '2006-04-03', 'to': '2006-09-25'}",24 min. per ep.,PG-13 - Teens 13 or older,0.792016806722689,8274,1538.0,0.1471625077763185,29577,393,Spring 2006,Unknown,bandai visual|sotsu|tv tokyo music,media blasters,studio deen,military|drama|magic|romance|fantasy|shoujo ai,24.0,2006.0,624.0
8409,Marie & Gali ver. 2.0,,マリー＆ガリー ver.2.0,"Marie to Gali ver.2.0, Marie and Gali 2.0",https://myanimelist.net/images/anime/6/26702.jpg,TV,Original,30,Finished Airing,False,"Mar 20, 2010","{'from': '2010-03-20', 'to': '2011-03-22'}",5 min. per ep.,PG-13 - Teens 13 or older,0.6365546218487395,111,7207.0,0.6324739061311951,620,0,Spring 2010,Unknown,nhk,unknown,toei animation,comedy,5.0,2010.0,150.0
10201,Senkou no Night Raid Picture Drama,,閃光のナイトレイド,,https://myanimelist.net/images/anime/7/28136.jpg,Special,Original,1,Finished Airing,False,"Dec 22, 2010","{'from': '2010-12-22', 'to': '2010-12-22'}",18 min.,PG-13 - Teens 13 or older,0.6565126050420168,724,6593.0,0.4898043823875025,1797,0,,,aniplex,unknown,a-1 pictures,action|historical|super power,18.0,2010.0,18.0
22683,Shiroishi no Yousei Pichi,,白石の妖精ぴち,The Sprites of Shiroishi,https://myanimelist.net/images/anime/7/59061.jpg,ONA,Original,3,Finished Airing,False,"Jul 27, 2011","{'from': '2011-07-27', 'to': '2014-01-22'}",4 min. per ep.,PG - Children,0.4695378151260504,47,12108.0,0.8287827469413147,148,0,,,unknown,unknown,asahi production,fantasy|historical|kids,4.0,2011.0,12.0
22145,Kuroshitsuji: Book of Circus,Black Butler: Book of Circus,黒執事 Book of Circus,"Kuroshitsuji Circus Hen, Kuroshitsuji Shin Series, Black Butler 3, Kuroshitsuji III",https://myanimelist.net/images/anime/6/64811.jpg,TV,Manga,10,Finished Airing,False,"Jul 11, 2014","{'from': '2014-07-11', 'to': '2014-09-12'}",24 min. per ep.,R - 17+ (violence & profanity),0.875,92709,209.0,0.030828782746941313,178102,2495,Summer 2014,Fridays at 02:19 (JST),aniplex|square enix|mainichi broadcasting system|movic|dena,funimation,a-1 pictures,comedy|demons|fantasy|historical|shounen|supernatural,24.0,2014.0,240.0
29095,Grisaia no Rakuen,The Eden of Grisaia,グリザイアの楽園,Le Eden de la Grisaia,https://myanimelist.net/images/anime/8/72855.jpg,TV,Visual novel,10,Finished Airing,False,"Apr 19, 2015","{'from': '2015-04-19', 'to': '2015-06-21'}",24 min. per ep.,R+ - Mild Nudity,0.8445378151260503,100428,504.0,0.029930185940416118,180762,1396,Spring 2015,Sundays at 23:00 (JST),frontier works|at-x|bushiroad|nbcuniversal entertainment japan|i0+,sentai filmworks,8bit,drama|harem|psychological|romance,24.0,2015.0,240.0
11633,Blood Lad,Blood Lad,ブラッドラッド,,https://myanimelist.net/images/anime/11/47677.jpg,TV,Manga,10,Finished Airing,False,"Jul 8, 2013","{'from': '2013-07-08', 'to': '2013-09-09'}",24 min. per ep.,PG-13 - Teens 13 or older,0.7888655462184874,184214,1601.0,0.011267021497200524,341283,1435,Summer 2013,Mondays at 00:30 (JST),kadokawa shoten|klockworx|flying dog,viz media,brain&#039;s base,action|comedy|demons|seinen|supernatural|vampire,24.0,2013.0,240.0
26007,SheepWolf,SheepWolf,SheepWolf,,https://myanimelist.net/images/anime/10/65795.jpg,ONA,Original,1,Finished Airing,False,"Apr 8, 2009","{'from': '2009-04-08', 'to': '2009-04-08'}",2 min.,G - All Ages,0.45063025210084034,45,12025.0,0.8761318863620654,116,1,,,unknown,unknown,rg animation studios,kids|comedy,2.0,2009.0,2.0
28619,Ranpo Kitan: Game of Laplace,Rampo Kitan: Game of Laplace,乱歩奇譚 Game of Laplace,,https://myanimelist.net/images/anime/5/79565.jpg,TV,Original,11,Finished Airing,False,"Jul 3, 2015","{'from': '2015-07-03', 'to': '2015-09-18'}",23 min. per ep.,R - 17+ (violence & profanity),0.7048319327731093,34258,4720.0,0.07022879657150756,82696,268,Summer 2015,Fridays at 00:55 (JST),aniplex|dentsu|fuji tv|fuji pacific music publishing|houbunsha,funimation,lerche,mystery,23.0,2015.0,253.0
19951,Hunter x Hunter Movie 2: The Last Mission,,劇場版 HUNTERxHUNTER THE LAST MISSION,Gekijouban Hunter x Hunter,https://myanimelist.net/images/anime/10/62337.jpg,Movie,Manga,1,Finished Airing,False,"Dec 27, 2013","{'from': '2013-12-27', 'to': '2013-12-27'}",1 hr. 38 min.,R - 17+ (violence & profanity),0.7720588235294117,31170,2232.0,0.09932950853666966,55318,103,,,vap|nippon television network|shueisha|hiroshima television,unknown,madhouse,action|adventure|super power|shounen,98.0,2013.0,98.0
2741,Monkey Turn V,,モンキー ターン V,,https://myanimelist.net/images/anime/4/75224.jpg,TV,Manga,25,Finished Airing,False,"Jul 4, 2004","{'from': '2004-07-04', 'to': '2004-12-19'}",24 min. per ep.,PG-13 - Teens 13 or older,0.6890756302521008,56,5380.0,0.7044307734844819,345,0,Summer 2004,Unknown,aic,unknown,olm,action|sports|drama|shounen,24.0,2004.0,600.0
12317,Upotte!!,Upotte!!,うぽって!!,,https://myanimelist.net/images/anime/13/35121.jpg,ONA,Manga,10,Finished Airing,False,"Apr 7, 2012","{'from': '2012-04-07', 'to': '2012-06-09'}",24 min. per ep.,R - 17+ (violence & profanity),0.6911764705882353,23318,5305.0,0.10292389576277043,52349,140,,,dax production|nippon columbia,sentai filmworks,xebec,action|comedy|military|seinen,24.0,2012.0,240.0
